SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI,ISIN_CODE,TRADING_DATE,FILLER2,FILLER3
533150,GODREJ PROP ,A ,Q,517.00,525.60,498.05,506.15,506.15,515.10,3473,97175,49349709.00,,INE484J01027,02-Aug-17,,
533151,D B CORP    ,A ,Q,380.00,380.55,375.15,378.60,377.45,380.00,54,1165,440506.00,,INE950I01011,02-Aug-17,,
533152,MBL INFRA   ,B ,Q,26.00,26.20,25.85,25.95,25.95,26.20,103,20230,525964.00,,INE912H01013,02-Aug-17,,
533154,INFINITE    ,B ,Q,206.30,206.35,206.30,206.30,206.30,206.90,7,64,13204.00,,INE486J01014,02-Aug-17,,
533155,JUBL FOOD   ,A ,Q,1285.50,1305.65,1272.10,1280.15,1280.00,1293.90,1667,49344,63676485.00,,INE797F01012,02-Aug-17,,
533156,VASCON ENG  ,B ,Q,38.45,38.45,36.95,37.25,37.25,38.20,643,133533,5013212.00,,INE893I01013,02-Aug-17,,
533157,SYNCOM HEAL ,B ,Q,5.14,5.24,5.06,5.20,5.24,5.09,42,16776,86134.00,,INE602K01014,02-Aug-17,,
533158,THANGAMAYIL ,B ,Q,343.00,345.00,332.00,336.35,332.00,338.15,509,14134,4808867.00,,INE085J01014,02-Aug-17,,
533160,D B REALTY  ,B ,Q,43.00,43.35,42.10,42.40,42.40,42.70,1079,254422,10839203.00,,INE879I01012,02-Aug-17,,
533161,EMMBI       ,B ,Q,191.00,194.90,190.05,190.60,190.05,193.05,44,912,175203.00,,INE753K01015,02-Aug-17,,
533162,HATHWAY CAB ,A ,Q,33.00,33.00,32.40,32.70,32.65,32.55,53,9360,306035.00,,INE982F01036,02-Aug-17,,
533163,ARSS INFRA  ,B ,Q,63.00,63.70,62.50,63.30,62.85,62.65,151,9157,577135.00,,INE267I01010,02-Aug-17,,
533164,TEXMO PIPES ,B ,Q,23.45,23.45,22.95,23.20,23.25,23.25,33,8380,193836.00,,INE141K01013,02-Aug-17,,
533166,SUNDARAMMUL ,B ,Q,3.44,3.50,3.35,3.39,3.41,3.44,105,90650,309319.00,,INE108E01023,02-Aug-17,,
533167,CORO ENGG   ,XC,Q,52.50,52.60,50.45,51.40,51.50,51.65,39,3827,194917.00,,INE312J01012,02-Aug-17,,
533168,ROSSELL IND ,B ,Q,100.20,102.00,99.50,100.85,99.50,101.10,29,2031,204250.00,,INE847C01020,02-Aug-17,,
533169,MAN INFRA   ,B ,Q,66.25,67.15,64.00,65.20,65.20,65.70,428,98759,6478137.00,,INE949H01023,02-Aug-17,,
533170,TAMBOLI CAP ,XC,Q,89.65,90.50,87.85,88.20,87.85,92.80,63,6983,619556.00,,INE864J01012,02-Aug-17,,
533171,UNITED BANK ,B ,Q,19.65,19.65,19.35,19.45,19.40,19.45,147,53610,1043945.00,,INE695A01019,02-Aug-17,,
533176,DQ ENT      ,B ,Q,14.80,14.80,13.65,13.91,13.99,14.05,48,8031,112475.00,,INE656K01010,02-Aug-17,,
533177,IL&FS TRANS ,A ,Q,90.45,92.85,89.25,90.40,90.40,90.35,807,90333,8174694.00,,INE975G01012,02-Aug-17,,
533178,PRADIPOVERS ,B ,Q,2.15,2.15,2.08,2.10,2.10,2.00,3,501,1048.00,,INE495J01015,02-Aug-17,,
533179,PERSISTENT  ,A ,Q,641.15,647.90,636.60,644.85,642.25,642.15,106,898,577937.00,,INE262H01013,02-Aug-17,,
533181,INTRASOFT   ,B ,Q,438.75,438.95,431.30,433.35,433.35,434.80,55,1554,677845.00,,INE566K01011,02-Aug-17,,
533189,GOENKA DIAM ,Z ,Q,0.31,0.32,0.31,0.31,0.31,0.32,25,119862,37210.00,,INE516K01024,02-Aug-17,,
533192,KCP SUGAR IN,B ,Q,30.55,32.10,30.55,31.25,31.25,30.60,275,41955,1320250.00,,INE790B01024,02-Aug-17,,
533193,KIRLOSKAR EL,B ,Q,53.35,53.50,51.50,51.70,51.70,53.35,658,97729,5092497.00,,INE134B01017,02-Aug-17,,
533200,TALWALKAR   ,B ,Q,314.25,314.25,309.00,310.35,309.50,311.40,445,15247,4732644.00,,INE502K01016,02-Aug-17,,
533202,NITESH EST  ,B ,Q,9.62,9.84,9.31,9.39,9.45,9.65,32,13583,128902.00,,INE639K01016,02-Aug-17,,
533203,TARAPUR TRA ,T ,Q,7.13,7.70,7.13,7.70,7.70,7.50,7,1259,9150.00,,INE747K01017,02-Aug-17,,
533204,MANDHANA    ,B ,Q,9.25,9.25,8.83,8.85,8.85,9.29,291,152976,1357230.00,,INE087J01010,02-Aug-17,,
533206,SJVN        ,A ,Q,33.10,33.20,32.85,32.95,32.85,32.95,146,24813,820059.00,,INE002L01015,02-Aug-17,,
533207,JPINFRATEC  ,B ,Q,21.65,21.85,20.55,20.55,20.55,21.60,1276,979318,20338085.00,,INE099J01015,02-Aug-17,,
533208,EMAMI PAPER ,XC,Q,125.00,138.00,125.00,135.80,138.00,129.30,183,33396,4455927.00,,INE830C01026,02-Aug-17,,
533210,KRITI NUTRI ,XD,Q,16.50,17.35,16.50,16.95,17.00,16.75,42,6980,119163.00,,INE798K01010,02-Aug-17,,
533211,PARAB DRUGS ,T ,Q,7.44,7.81,7.44,7.60,7.60,7.44,14,3935,30355.00,,INE618H01016,02-Aug-17,,
533213,FRONT SEC   ,XD,Q,58.00,58.00,58.00,58.00,58.00,58.00,7,609,35322.00,,INE773B01012,02-Aug-17,,
533216,TECHNOFAB   ,B ,Q,242.00,242.00,238.00,238.20,238.20,239.40,26,342,81880.00,,INE509K01011,02-Aug-17,,
533217,HMVL        ,B ,Q,276.75,276.75,270.95,273.60,273.60,275.50,160,11291,3081296.00,,INE871K01015,02-Aug-17,,
533218,EMAMI INFRA ,B ,Q,167.00,171.10,164.10,168.85,168.00,165.70,171,9089,1520973.00,,INE778K01012,02-Aug-17,,
533221,ASIAN HTL W ,B ,Q,163.00,171.20,162.00,167.30,169.95,166.05,27,2647,440887.00,,INE915K01010,02-Aug-17,,
533227,ASIAN HTL E ,B ,Q,277.00,289.00,272.00,286.65,288.80,291.30,9,737,208588.00,,INE926K01017,02-Aug-17,,
533228,BHARATFIN   ,A ,Q,851.70,855.00,837.00,841.55,841.55,851.60,2005,104465,88337403.00,,INE180K01011,02-Aug-17,,
533229,BAJAJ CORP  ,B ,Q,407.20,418.65,407.20,416.00,417.90,408.70,207,6081,2512188.00,,INE933K01021,02-Aug-17,,
533230,HDFCMFGETF  ,E ,Q,2632.00,2635.00,2615.00,2615.00,2615.00,2616.55,21,390,1022228.00,,INF179K01CN1,02-Aug-17,,
533239,PRAKASHSTL  ,T ,Q,0.59,0.59,0.59,0.59,0.59,0.58,7,9060,5345.00,,INE696K01024,02-Aug-17,,
533244,GOLDIWIN    ,E ,Q,255.02,256.00,255.02,256.00,256.00,259.65,2,75,19151.00,,INF109KB1WF4,02-Aug-17,,
533248,GPPL        ,A ,Q,145.90,146.15,143.10,144.00,144.00,146.85,431,28786,4155664.00,XD,INE517F01014,02-Aug-17,,
533252,WELSPUN INV ,B ,Q,118.70,118.70,118.25,118.25,118.25,124.45,3,51,6052.00,,INE389K01018,02-Aug-17,,
533257,INDOSOLAR   ,T ,Q,7.00,7.20,7.00,7.08,7.20,7.14,80,65126,457878.00,,INE866K01015,02-Aug-17,,
533259,SASTASUNDR  ,T ,Q,83.00,88.90,83.00,88.00,88.00,85.50,5,391,33600.00,,INE019J01013,02-Aug-17,,
533260,CAREERP     ,B ,Q,103.85,105.40,102.50,102.50,102.50,102.70,12,707,73072.00,,INE521J01018,02-Aug-17,,
533261,EROS MEDIA  ,B ,Q,220.60,223.50,213.20,214.40,214.40,219.90,2194,184465,40033531.00,,INE416L01017,02-Aug-17,,
533262,RAMKY INFRA ,B ,Q,100.80,102.00,98.15,99.25,99.25,99.90,299,20762,2086333.00,,INE874I01013,02-Aug-17,,
533263,GREENPOWER  ,B ,Q,9.00,9.00,8.85,8.87,8.85,8.91,48,32575,290103.00,,INE999K01014,02-Aug-17,,
533264,ELECTROSTEEL,B ,Q,4.46,4.60,4.37,4.41,4.40,4.48,316,2404902,10655593.00,,INE481K01013,02-Aug-17,,
533265,GALLISPAT   ,B ,Q,215.00,219.35,206.35,219.35,219.35,222.00,18,165,34971.00,,INE528K01011,02-Aug-17,,
533267,CANTABIL    ,B ,Q,70.00,71.00,70.00,70.85,71.00,71.00,5,1303,91460.00,,INE068L01016,02-Aug-17,,
533269,VATECH WABA ,A ,Q,610.00,615.00,602.85,612.10,612.10,608.65,471,7846,4795468.00,,INE956G01038,02-Aug-17,,
533270,BEDMUTHA IN ,T ,Q,34.95,34.95,32.55,32.75,32.80,33.70,19,2821,92375.00,,INE844K01012,02-Aug-17,,
533271,ASHOKA      ,B ,Q,181.95,184.70,181.00,183.35,183.35,179.25,93,4346,792429.00,,INE442H01029,02-Aug-17,,
533272,CEBBCO      ,T ,Q,12.49,12.57,12.30,12.49,12.43,11.98,100,28279,354157.00,,INE209L01016,02-Aug-17,,
533273,OBEROI REAL ,A ,Q,387.50,389.30,375.95,379.60,381.75,385.75,648,11226,4275537.00,,INE093I01010,02-Aug-17,,
533274,PRESTIGE    ,A ,Q,272.45,274.20,268.00,270.25,270.25,270.50,223,6034,1638339.00,,INE811K01011,02-Aug-17,,
533275,GYSCOAL     ,B ,Q,8.21,8.21,7.05,7.51,7.51,7.82,92,57360,431206.00,,INE482J01021,02-Aug-17,,
533276,BSLIMITED   ,B ,Q,1.56,1.59,1.52,1.56,1.57,1.56,115,237611,370216.00,,INE043K01029,02-Aug-17,,
533278,COAL INDIA  ,A ,Q,252.00,253.30,249.00,250.25,250.25,252.20,1739,199966,50232041.00,,INE522F01014,02-Aug-17,,
533281,TECHNO ELE  ,B ,Q,370.95,374.30,369.35,371.85,371.85,368.60,110,4519,1676719.00,,INE286K01024,02-Aug-17,,
533282,GRAVITA     ,B ,Q,89.90,94.00,89.80,92.20,92.20,89.05,1112,109802,10120157.00,,INE024L01027,02-Aug-17,,
533284,RPP INFRA   ,B ,Q,250.70,260.00,247.70,253.50,253.50,248.55,907,42633,10905467.00,,INE324L01013,02-Aug-17,,
533285,RDB REALTY  ,XD,Q,42.30,43.85,42.00,43.30,43.30,42.80,20,4113,176554.00,,INE245L01010,02-Aug-17,,
533286,MOIL LTD    ,B ,Q,344.00,346.00,338.25,340.10,339.05,340.50,651,15889,5435334.00,,INE490G01020,02-Aug-17,,
533287,ZEE LEARN   ,B ,Q,43.00,43.85,43.00,43.50,43.45,42.95,166,22383,974125.00,,INE565L01011,02-Aug-17,,
533288,CLARIS LIFE ,B ,Q,357.10,368.40,357.00,362.25,362.25,357.45,1276,121073,44039453.00,,INE562G01018,02-Aug-17,,
533289,KESAR TERMI ,B ,Q,215.50,215.50,215.00,215.05,215.50,214.90,9,649,139546.00,,INE096L01025,02-Aug-17,,
533292,A2ZINFRA    ,B ,Q,40.90,41.05,40.00,40.35,40.35,40.35,690,155380,6302271.00,,INE619I01012,02-Aug-17,,
533293,KIRLOIL ENG ,B ,Q,400.55,402.90,393.30,400.00,399.50,403.20,79,7154,2858256.00,,INE146L01010,02-Aug-17,,
533294,RAVI KUMAR  ,B ,Q,9.10,9.58,9.10,9.57,9.57,9.18,6,621,5708.00,,INE722J01012,02-Aug-17,,
533295,PUNJABNSIND ,B ,Q,53.45,54.55,53.45,53.80,53.80,53.90,75,4496,243365.00,,INE608A01012,02-Aug-17,,
533296,FMNL        ,B ,Q,71.00,71.30,70.00,70.20,70.30,71.00,16,900,63491.00,,INE360L01017,02-Aug-17,,
533298,SURANASOL   ,B ,Q,17.00,17.00,16.30,16.65,16.65,16.70,62,12284,205297.00,,INE272L01022,02-Aug-17,,
533301,SHEKHAWATI  ,B ,Q,0.28,0.28,0.26,0.26,0.26,0.27,11,32109,8805.00,,INE268L01020,02-Aug-17,,
533302,KALYANI INV ,B ,Q,1830.00,1830.00,1800.00,1800.15,1800.05,1828.30,13,54,97775.00,,INE029L01018,02-Aug-17,,
533303,BF INVEST   ,B ,Q,175.00,177.60,174.20,174.90,174.90,174.50,95,165275,29048041.00,,INE878K01010,02-Aug-17,,
533305,SRS REAL    ,XC,Q,11.73,11.73,11.73,11.73,11.73,11.50,4,1210,14193.00,,INE953I01023,02-Aug-17,,
533306,SUMMIT SECU ,B ,Q,644.00,644.00,635.00,639.95,640.00,638.40,46,1831,1167771.00,,INE519C01017,02-Aug-17,,
533309,DALMIABHA   ,A ,Q,2590.00,2644.80,2586.40,2626.40,2615.00,2597.20,407,2806,7341204.00,,INE439L01019,02-Aug-17,,
533315,INNO INVEST ,XT,Q,10.75,11.57,10.75,11.52,11.52,11.10,18,1898,21198.00,,INE690J01011,02-Aug-17,,
533316,STEL        ,B ,Q,78.25,80.65,77.85,78.20,78.20,77.20,33,4406,348970.00,,INE577L01016,02-Aug-17,,
533317,OMKAR SPC   ,B ,Q,90.20,90.40,86.65,87.40,87.40,89.75,466,31221,2765735.00,,INE474L01016,02-Aug-17,,
533320,JUBILNT IND ,B ,Q,249.30,252.80,246.00,246.45,246.45,249.20,76,1913,475474.00,,INE645L01011,02-Aug-17,,
533321,BIL ENERGY  ,B ,Q,0.72,0.74,0.72,0.74,0.74,0.75,3,2700,1984.00,,INE607L01029,02-Aug-17,,
533326,TEXMACO RAIL,B ,Q,93.40,94.60,92.60,93.20,93.20,93.80,539,51821,4865862.00,,INE621L01012,02-Aug-17,,
533329,IND TERRAIN ,B ,Q,203.00,206.90,203.00,203.05,203.05,200.35,79,2470,504397.00,,INE611L01021,02-Aug-17,,
533333,FINEOTEX  CH,B ,Q,32.15,32.15,31.40,31.65,31.70,32.00,47,11855,377015.00,,INE045J01026,02-Aug-17,,
533336,DHUNINV     ,B ,Q,395.10,404.00,392.00,393.60,392.00,396.00,12,1623,651703.00,,INE320L01011,02-Aug-17,,
533339,ZEN TECH    ,B ,Q,56.10,56.95,55.85,56.00,55.85,56.25,74,10221,574507.00,,INE251B01027,02-Aug-17,,
533343,LOVABLE     ,B ,Q,248.05,250.00,245.65,246.60,245.65,249.45,428,66196,16338551.00,,INE597L01014,02-Aug-17,,
533344,PTCFIN SER  ,B ,Q,40.15,41.80,40.15,40.65,40.65,40.05,963,216148,8840874.00,,INE560K01014,02-Aug-17,,
533385,N100        ,E ,Q,444.50,444.50,444.00,444.00,444.00,448.63,6,86,38214.00,,INF247L01031,02-Aug-17,,
533389,SHILPI CABLE,B ,Q,32.80,33.05,32.00,33.05,33.05,31.50,829,408962,13472843.00,,INE510K01019,02-Aug-17,,
533393,TCI DEVELP  ,B ,Q,365.00,375.00,361.00,365.80,365.20,350.75,14,123,45425.00,,INE662L01016,02-Aug-17,,
533398,MUTHOOT FIN ,A ,Q,472.35,472.35,463.10,464.75,463.10,469.95,616,16608,7756165.00,,INE414G01012,02-Aug-17,,
533400,FCONSUMER   ,A ,Q,42.50,42.50,41.25,41.55,41.55,42.40,911,540086,22624171.00,,INE220J01025,02-Aug-17,,
533401,SERVALAKSHMI,T ,Q,2.99,2.99,2.99,2.99,2.99,3.14,1,200,598.00,,INE431L01016,02-Aug-17,,
533407,CIL NOVA    ,B ,Q,31.40,32.75,30.55,32.40,32.40,30.00,44,5087,162241.00,,INE672K01025,02-Aug-17,,
533408,BSLGOLDETF  ,E ,Q,2616.02,2670.00,2616.02,2670.00,2670.00,2644.01,4,35,92606.00,,INF209K01HT2,02-Aug-17,,
533411,SANGH FORG  ,B ,Q,39.15,42.30,39.15,40.25,40.25,40.80,36,4507,183406.00,,INE263L01013,02-Aug-17,,
533427,VMS INDUSTR ,XD,Q,15.65,15.65,15.65,15.65,15.65,15.35,2,150,2347.00,,INE932K01015,02-Aug-17,,
533451,KARMA ENERG ,B ,Q,38.90,39.00,38.00,38.00,38.00,38.35,14,676,26162.00,,INE725L01011,02-Aug-17,,
533452,WEIZMANN FX ,B ,Q,760.90,768.05,750.00,752.05,751.00,759.15,30,463,350325.00,,INE726L01019,02-Aug-17,,
533470,RUSHIL DECOR,B ,Q,825.00,825.00,800.00,806.25,810.00,818.45,255,3771,3053978.00,,INE573K01017,02-Aug-17,,
533477,ENKEI WHEEL ,XC,Q,415.00,415.00,390.00,393.10,392.00,399.35,155,4518,1808549.00,,INE130L01014,02-Aug-17,,
533482,KRIINFRA    ,B ,Q,79.35,81.00,77.55,78.95,78.65,78.20,388,35587,2821699.00,,INE524L01026,02-Aug-17,,
533499,BGLOBAL     ,T ,Q,6.12,6.29,5.90,5.90,5.90,6.16,16,5350,32109.00,,INE224M01013,02-Aug-17,,
533506,INVENTURE   ,B ,Q,12.60,12.90,12.55,12.55,12.55,12.65,12,14004,180197.00,,INE878H01016,02-Aug-17,,
533519,LNT FH      ,A ,Q,174.00,176.70,172.70,175.50,175.50,173.40,4660,746443,130641968.00,,INE498L01015,02-Aug-17,,
533520,SORILHOLD   ,B ,Q,35.00,36.25,34.05,36.10,36.10,34.55,492,109923,3951723.00,,INE126M01010,02-Aug-17,,
533540,TREE HOUSE  ,B ,Q,16.00,16.45,15.90,16.30,16.40,16.25,58,9146,147521.00,,INE040M01013,02-Aug-17,,
533543,BROOKS LABS ,B ,Q,117.25,117.25,114.25,115.10,115.10,116.80,113,7107,823259.00,,INE650L01011,02-Aug-17,,
533552,RUPA & CO   ,B ,Q,480.00,487.00,475.00,479.65,476.05,477.15,570,12874,6184085.00,,INE895B01021,02-Aug-17,,
533553,TD POWER    ,B ,Q,224.50,224.75,213.60,214.90,214.90,223.70,249,12243,2666554.00,,INE419M01019,02-Aug-17,,
533569,SRS LIMITED ,T ,Q,3.03,3.15,2.99,3.04,3.05,3.08,84,91023,277047.00,,INE219H01039,02-Aug-17,,
533570,AXISGOLD    ,E ,Q,2598.95,2598.95,2517.52,2517.52,2517.52,2528.01,3,15,37844.00,,INF846K01347,02-Aug-17,,
533573,ALEM PHARMA ,A ,Q,523.00,540.85,523.00,535.80,540.85,524.50,312,4388,2334140.00,,INE901L01018,02-Aug-17,,
533576,VASWANI IND ,B ,Q,13.49,14.44,13.25,14.39,14.44,13.13,220,138083,1951647.00,,INE590L01019,02-Aug-17,,
533581,PG ELECTRO  ,B ,Q,345.00,346.50,336.20,337.30,337.30,341.80,939,27264,9305222.00,,INE457L01011,02-Aug-17,,
533605,PRAKASH CON ,B ,Q,4.14,4.14,3.97,4.06,4.08,4.10,44,69358,279730.00,,INE023M01027,02-Aug-17,,
533608,RDB RASAYAN ,XD,Q,62.45,62.45,54.90,57.00,55.75,61.00,559,250380,14263419.00,,INE123M01017,02-Aug-17,,
533629,TIJARIA PPL ,T ,Q,7.82,7.90,7.27,7.90,7.90,7.55,10,3725,28665.00,,INE440L01017,02-Aug-17,,
533632,ONELIFE CAP ,B ,Q,20.65,21.40,20.65,20.65,20.65,21.05,16,1248,25989.00,,INE912L01015,02-Aug-17,,
533638,FLEXITUFF   ,B ,Q,90.00,92.60,89.00,89.25,89.00,91.30,65,1822,164549.00,,INE060J01017,02-Aug-17,,
533644,UJAAS       ,B ,Q,26.50,26.50,25.80,26.05,26.05,26.05,322,81649,2132085.00,,INE899L01022,02-Aug-17,,
533655,TRIVENITURB ,B ,Q,142.45,142.45,140.70,141.40,141.40,140.60,84,3181,449218.00,,INE152M01016,02-Aug-17,,
533676,INDO THAI   ,B ,Q,40.00,40.15,38.80,39.05,39.05,39.65,15,2592,103043.00,,INE337M01013,02-Aug-17,,
533704,ESSAR SHIP  ,B ,Q,28.90,28.90,27.15,27.20,27.20,27.70,72,8469,232316.00,,INE122M01019,02-Aug-17,,
533758,APL APOLLO  ,B ,Q,1572.60,1591.00,1572.60,1582.40,1580.95,1574.45,202,512,810809.00,,INE702C01019,02-Aug-17,,
533761,GPT INFRA   ,B ,Q,129.00,129.00,126.00,126.85,126.50,127.35,153,57245,7275286.00,,INE390G01014,02-Aug-17,,
533896,FERVENTSYN  ,XD,Q,21.00,22.75,18.25,22.15,22.75,20.50,39,5333,108478.00,,INE258M01011,02-Aug-17,,
533941,TSIL        ,T ,Q,22.85,22.85,20.75,22.00,22.00,21.80,20,2945,65640.00,,INE480M01011,02-Aug-17,,
533982,TERASOFTWARE,B ,Q,72.00,74.00,72.00,73.30,73.45,73.30,29,1490,109229.00,,INE482B01010,02-Aug-17,,
534060,PMCFIN      ,XD,Q,0.39,0.40,0.38,0.38,0.39,0.39,152,1483966,576339.00,,INE793G01035,02-Aug-17,,
534064,AIML        ,XT,Q,180.00,180.00,179.75,179.95,179.90,180.50,13,130016,23389379.00,,INE123D01016,02-Aug-17,,
534076,ORIENT REF  ,B ,Q,148.60,149.90,147.00,149.45,148.15,148.00,157,17590,2597748.00,,INE743M01012,02-Aug-17,,
534091,MCX LTD     ,A ,Q,1101.00,1124.65,1099.40,1112.70,1112.70,1112.85,1459,281134,313989384.00,,INE745G01035,02-Aug-17,,
534139,SCHNEIDER   ,B ,Q,130.40,135.05,129.00,129.95,129.95,130.20,756,46364,6133008.00,,INE839M01018,02-Aug-17,,
534184,NORL        ,B ,Q,4.14,4.19,4.03,4.05,4.05,4.07,98,37186,152195.00,,INE453M01018,02-Aug-17,,
534190,OLYMPIC     ,XD,Q,15.00,15.00,13.70,13.84,13.70,14.70,13,2262,31589.00,,INE550L01013,02-Aug-17,,
534309,NBCC        ,A ,Q,214.50,215.50,210.35,214.80,214.80,211.60,2652,240906,51491562.00,,INE095N01023,02-Aug-17,,
534312,MT EDUCARE  ,B ,Q,70.20,71.00,67.70,68.55,68.90,69.55,168,13175,907744.00,,INE472M01018,02-Aug-17,,
534328,HEXATRADEX  ,T ,Q,34.80,34.80,32.55,32.55,32.55,33.65,14,2848,94273.00,,INE750M01017,02-Aug-17,,
534338,MAXHEIGHTS  ,XD,Q,48.50,51.00,48.50,50.15,50.15,50.30,13,5120,249957.00,,INE393F01010,02-Aug-17,,
534369,TBZ LTD     ,B ,Q,113.30,113.60,106.75,109.85,109.85,112.45,1529,108259,12007996.00,,INE760L01018,02-Aug-17,,
534392,VSSL        ,B ,Q,135.50,141.05,132.05,134.85,134.85,139.55,284,19573,2673503.00,,INE050M01012,02-Aug-17,,
534422,LOOKS       ,T ,Q,13.91,13.91,13.91,13.91,13.91,13.25,2,2,27.00,,INE204N01013,02-Aug-17,,
534425,SPECIALITY R,B ,Q,116.00,119.25,115.30,117.20,117.05,116.60,46,2071,241967.00,,INE247M01014,02-Aug-17,,
534532,LYPSA GEMS  ,B ,Q,42.40,42.50,40.60,41.55,41.55,41.05,117,39146,1619975.00,,INE142K01011,02-Aug-17,,
534597,RTNINFRA    ,B ,Q,5.67,5.77,5.67,5.70,5.70,5.71,49,73952,422556.00,,INE834M01019,02-Aug-17,,
534598,SEPOWER     ,B ,Q,9.65,9.65,9.00,9.00,9.00,9.35,2,800,7525.00,,INE735M01018,02-Aug-17,,
534600,JTL INFRA   ,XD,Q,73.95,74.00,70.00,70.85,72.00,71.50,84,13492,968925.00,,INE391J01016,02-Aug-17,,
534612,AMTL        ,B ,Q,31.05,31.60,31.00,31.00,31.00,31.30,32,13864,430611.00,,INE436N01029,02-Aug-17,,
534615,NECC LTD    ,B ,Q,47.90,48.20,47.00,47.20,47.20,47.45,242,28462,1350047.00,,INE553C01016,02-Aug-17,,
534618,SANGAM ADV  ,ST,Q,33.65,33.65,32.50,32.50,32.50,32.05,2,501,16283.00,,INE299N01013,02-Aug-17,,
534623,JUPITER INFO,XD,Q,76.75,76.90,74.40,74.40,74.40,77.25,74,8737,665792.00,,INE524N01014,02-Aug-17,,
534674,DUCON       ,B ,Q,35.40,35.40,35.40,35.40,35.40,33.75,38,12723,450394.00,,INE741L01018,02-Aug-17,,
534675,PROZONINTU  ,B ,Q,40.90,40.90,40.00,40.15,40.15,40.85,171,34283,1382718.00,,INE195N01013,02-Aug-17,,
534680,SRG HFL     ,XD,Q,192.75,192.75,192.75,192.75,192.75,192.75,2,750,144562.00,,INE559N01010,02-Aug-17,,
534690,LAKSHMIVILAS,A ,Q,183.00,183.00,177.15,178.35,178.35,180.35,1045,188033,33619812.00,,INE694C01018,02-Aug-17,,
534691,COMFORT COM ,B ,Q,17.35,19.15,17.35,19.15,19.15,18.25,917,683454,12753209.00,,INE456N01019,02-Aug-17,,
534707,ANSHUS CLOTH,XT,Q,1.53,1.56,1.53,1.56,1.56,1.52,3,4450,6882.00,,INE636N01016,02-Aug-17,,
534708,RCL RETAIL  ,M ,Q,10.00,10.00,9.90,9.90,9.90,10.20,2,6000,59700.00,,INE892L01019,02-Aug-17,,
534731,BRONZE INFRA,XD,Q,1.04,1.04,0.99,0.99,0.99,0.99,4,3500,3537.00,,INE830N01015,02-Aug-17,,
534734,RMCHEM      ,XC,Q,12.15,12.15,12.15,12.15,12.15,12.15,24,14706,178677.00,,INE174N01026,02-Aug-17,,
534741,VIRTUAL GLO ,XC,Q,2.59,2.59,2.59,2.59,2.59,2.72,61,5782135,14975729.00,,INE247C01023,02-Aug-17,,
534742,ZUARI AGRO  ,B ,Q,375.25,381.70,363.20,367.60,367.60,373.00,413,9248,3430357.00,,INE840M01016,02-Aug-17,,
534748,STEEL EXCH  ,B ,Q,94.25,94.25,90.35,90.55,90.55,92.00,177,224640,20547765.00,,INE503B01013,02-Aug-17,,
534756,TARA JEWELS ,B ,Q,31.30,31.35,30.30,30.55,30.75,31.50,77,8284,253505.00,,INE799L01016,02-Aug-17,,
534757,FOCUS IND   ,XT,Q,3.07,3.07,3.07,3.07,3.07,3.23,2,350,1074.00,,INE603E01023,02-Aug-17,,
534758,CIGNITI TECH,B ,Q,268.00,275.00,265.80,272.50,272.50,268.15,104,4685,1277170.00,,INE675C01017,02-Aug-17,,
534796,PANKAJ POLY ,XD,Q,36.25,37.90,34.30,34.30,34.30,36.10,35,21200,730469.00,,INE198N01017,02-Aug-17,,
534804,CARERATING  ,A ,Q,1627.10,1635.95,1610.00,1631.55,1634.85,1630.75,181,549,890327.00,,INE752H01013,02-Aug-17,,
534809,PC JEWELLER ,A ,Q,254.40,256.95,251.75,254.30,254.30,251.55,1748,112356,28654974.00,,INE785M01013,02-Aug-17,,
534816,BH INFRATEL ,A ,Q,400.00,406.00,395.50,398.20,398.05,402.95,2188,136700,54869032.00,,INE121J01017,02-Aug-17,,
534976,VMART       ,B ,Q,1177.50,1292.00,1172.85,1236.90,1236.90,1190.85,108,4473,5402952.00,,INE665J01013,02-Aug-17,,
535141,SUNSTAR R   ,M ,Q,49.00,50.00,48.00,49.00,49.00,48.50,31,264000,12928950.00,,INE338O01025,02-Aug-17,,
535205,MYSTICELE   ,XC,Q,53.20,53.20,53.20,53.20,53.20,53.20,1,10,532.00,,INE159O01033,02-Aug-17,,
535267,COM FINCAP  ,XD,Q,14.70,14.85,14.67,14.70,14.70,14.68,521,182388,2697378.00,,INE274M01018,02-Aug-17,,
535276,SBISENSEX   ,B ,Q,345.00,387.00,340.00,344.00,344.00,341.35,26,283,101773.00,,INF200K01VT2,02-Aug-17,,
535322,REPCO HOME  ,A ,Q,760.65,767.00,752.80,761.30,761.30,759.05,160,4961,3781527.00,,INE612J01015,02-Aug-17,,
535458,NRB IND BEA ,B ,Q,33.60,34.00,33.60,34.00,34.00,34.30,4,128,4312.00,,INE047O01014,02-Aug-17,,
535467,AIFL        ,B ,Q,400.05,403.60,395.00,397.30,395.65,400.15,533,99480,39817113.00,,INE428O01016,02-Aug-17,,
535486,DELTALTD    ,XT,Q,3.85,4.02,3.85,4.02,4.02,3.83,33,24443,98236.00,,INE874N01013,02-Aug-17,,
535566,KIFS FSL    ,XD,Q,51.85,51.85,48.00,48.20,48.00,49.65,7,1105,53250.00,,INE902D01013,02-Aug-17,,
